
ladder 1
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
1757,5,6,11687829289,1786350,12,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,44993,2605553563,true,false,false
46146,9,6,11687635598,1953158,13,ev,0,48272,123707672,true,false,false
40558,7,5,10350846108,1580780,14,Sample,0,26355,271687707,true,false,false
1802,3,6,10349993254,1781129,15,Sophie,5,145732,922745779,true,false,false
46454,4,6,10349531628,1568772,16,tep,0,30085,1253041728,true,false,false
40770,9,6,10348873943,1782396,17,Ponchan,4,55057,481523525,false,false,false
40882,8,6,9371228405,1729127,18,To the \uD83C\uDF11,3,27497,141759824,true,false,false
46023,10,6,9370094851,1904856,19,aga,3,99055,7198403261,true,false,false
42150,0,5,9369829233,1120616,20,Nesyn,13,35042,2927551382,true,false,false
41636,0,5,9368769067,1110544,21,\uD83D\uDC18 Heph \uD83D\uDCA6,11,130539,9699487738,true,false,false
46296,0,3,9368024596,825151,22,Grapes is,1,31514,490519867,true,false,false
44448,0,3,9367583913,747005,23,Mystery Guest #44448,4,98911,5171469101,true,false,false
46447,9,6,8644115951,1513248,24,\uD83D\uDC1C\uD83D\uDC1C\uD83D\uDC1C,0,19442,211587816,true,false,false
46268,0,6,7983782795,983742,25,BMOs Grape Archive,1,28140,849604801,true,false,false
44803,6,6,5866539355,1479719,26,snas,0,30908,1394212348,true,false,false
46265,7,5,5492556125,1149489,27,mino,1,68700,386355960,false,false,false
2546,5,5,4282339519,917758,28,Myst,0,17264,15610225,true,false,false
37916,0,5,3055152727,718174,29,Gianteater Ant \uD83D\uDC1C,3,29483,1447466438,true,false,false
41484,4,5,3054994791,817484,30,Mys T. Guest,0,49070,232079187,true,false,false
3368,7,5,3054899272,871279,31,Umm,0,39133,604193067,true,false,false
40547,0,5,2906984825,664981,32,dero,4,26630,849211256,true,false,false
46400,9,6,2906792734,1103701,33,Puffy3180,0,16397,13727939,true,false,false
42379,9,6,2906300788,972127,34,Logiar,2,28342,150401892,true,false,false
41068,8,6,2559016554,946278,35,Boozle,8,53806,496957543,true,false,false
2213,9,5,2558499784,847224,36,eta / Pancakes \uD83E\uDD5E,2,23543,48377391,true,false,false
40390,0,1,2558426013,216377,37,Merioch,2,22905,1287150110,true,false,false
39127,0,2,2558341548,349770,38,blid,4,21673,999153824,true,false,false
43978,0,5,2411738353,569683,39,MobileChecker,3,18524,407281318,true,false,false
2863,0,4,1971055814,451323,40,Clu,10,20575,216748384,true,false,false
38102,0,6,1875024324,557295,41,Bender,13,23465,379271742,true,false,false
6969,0,5,1471371283,467788,42,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,12497,77656198,true,false,false
46127,8,5,1335716760,560342,43,Froggo,1,15017,76152533,true,false,false
41894,7,5,1335277636,550303,44,SOBEX (easily pingable),5,13944,283342302,true,false,false
20887,0,6,1335004930,439048,45,General Consensus,2,11393,171751666,true,false,false
44341,1,5,1334915535,440077,46,consuela,2,3910,14163285,false,false,false
43301,0,3,1321366450,216069,47,\rGeneral  General Consensus,0,11235,171714488,false,false,false
2361,7,5,1314288892,481771,48,LetoTheSpy,0,7158,15673230,true,false,false
38589,0,5,1313925518,181445,49,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,7235,2434898,false,false,false
43484,6,5,1308327433,456611,50,Celer,8,14331,343439488,true,false,false
46435,0,5,1212334286,300772,51,Tupis,0,10619,348970371,true,false,false
37334,1,5,1131344197,324186,52,SaxyLady - \uD83C\uDFB7\uD83C\uDFB6\uD83C\uDF99️,2,12368,275083644,true,false,false
1328,5,5,1087832374,426565,53,Lurker,3,6448,53204290,true,false,false
44898,9,5,842107413,412619,54,Lukenzo is graping,2,16773,150396173,false,false,false
40360,2,5,829180240,192021,55,Ladders,0,12525,22975947,false,false,false
37644,9,5,805508569,429619,56,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,9747,372462416,true,false,false
30,9,5,711908178,382184,57,Lynz,6,2365,56131154,false,false,false
41176,9,5,700083755,342317,58,Oligor,1,731355,531722453,true,false,false

ladder 8
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
45039,10,6,57118017287,4347717,1,Don Teemo,0,91401,751178797,true,false,false
44340,5,4,57114454848,2820570,2,whine,0,115422,7996248413,true,false,false
38709,0,6,57112105409,2813176,3,lila uwu,0,64806,101030367,true,false,false
38992,8,6,57111903676,3823665,4,Broken Mouse,0,143549,633367009,true,false,false
39781,9,6,57111691860,3662198,5,Gottlieb,0,115568,3302763127,true,false,false
2970,10,6,57110125251,4050317,6,Tettvial,0,109803,3008219337,true,false,false
37772,0,3,57108260102,1616081,7,Orns,2,59225,2548379005,true,false,false
40959,4,5,23747313248,2696133,8,Varlane,0,95478,0,true,false,false
46268,0,4,23546022091,1624226,9,BMOs Grape Archive,1,33835,635053707,false,false,false
46454,9,5,23492779761,2415370,10,tep,0,43154,648439183,true,false,false
42221,0,2,23492440848,1117193,11,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,93500,2831354204,true,false,false
46146,0,3,23491821388,1342750,12,ev,0,52246,1413525042,true,false,false
1757,0,6,20292491963,1923278,13,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,61648,3752220646,true,false,false
46447,0,7,19454192072,2668042,14,\uD83D\uDC1C\uD83D\uDC1C\uD83D\uDC1C,0,60791,698527409,false,true,false
37846,0,2,17530547728,1377127,15,\uD835\uDC30\uD835\uDC22\uD835\uDC2C\uD835\uDC1E\uD835\uDC24\uD835\uDC22\uD835\uDC24,0,100806,2036883580,false,true,false
1802,6,5,12545916637,1930853,16,Sophie,5,161080,4281061891,true,false,false
40558,8,6,12545255370,2011977,17,Sample,0,35375,471115960,true,false,false
40770,0,4,12543997784,1281212,18,Ponchan,4,65706,1738999683,true,false,false
41636,9,5,12543114711,2055290,19,\uD83D\uDC18 Heph \uD83D\uDCA6,11,139836,13241259859,true,false,false
40882,8,6,12542759641,1989817,20,To the \uD83C\uDF11,3,37714,114070020,true,false,false
46296,8,5,12542595422,1791061,21,Grapes is,1,48764,1595066544,true,false,false
44448,8,5,12542180994,1694692,22,Mystery Guest #44448,4,123511,8790124877,true,false,false
42150,2,5,12493417585,1365215,23,Nesyn,13,39094,3516056441,true,false,false
46023,9,6,12493294686,1877600,24,aga,3,101278,8583917653,true,false,false
44803,7,6,12492827843,1904726,25,snas,0,42890,2296055238,true,false,false
46265,8,5,12491843591,1643321,26,mino,1,84250,560951145,true,false,false
44898,9,6,12491435631,4592625,27,Lukenzo is graping,2,20366,586565,false,false,false
40390,9,6,5590225446,1507647,28,Merioch,2,38064,24192250,true,false,false
41484,1,5,5590021295,950597,29,Mys T. Guest,0,64854,1628702912,true,false,false
2546,6,5,5388517828,1051307,30,Myst,0,22206,2426720,true,false,false
6969,3,5,5387917656,960565,31,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,19628,183105353,true,false,false
3368,7,4,5387756639,991611,32,Umm,0,55660,1608228485,true,false,false
41068,0,3,5387052670,610555,33,Boozle,8,57766,19820047,false,false,false
37916,8,5,5367855987,1105245,34,Gianteater Ant \uD83D\uDC1C,3,37492,32173844,true,false,false
43978,7,5,5367233881,1104985,35,MobileChecker,3,25735,514770044,true,false,false
38102,5,6,4586094883,961665,36,Bender,13,41612,69598970,true,false,false
46435,6,6,4207926297,1442291,37,Tupis,0,11558,63313153,true,false,false
40547,1,5,4207238410,747434,38,dero,4,29377,1283619184,true,false,false
39127,5,5,3981998547,784840,39,blid,4,24914,275194013,true,false,false
40360,8,6,3981867545,1288731,40,Ladders,0,14355,0,true,false,false
2361,7,5,3045679536,742786,41,LetoTheSpy,0,10145,22141743,true,false,false
42379,9,5,3045481444,883826,42,Logiar,2,34014,37233219,true,false,false
46400,4,3,2814638718,455907,43,Puffy3180,0,16775,162160485,true,false,false
2863,6,5,2315165154,610081,44,Clu,10,34872,197936199,true,false,false
2213,7,5,2314702395,639842,45,eta / Pancakes \uD83E\uDD5E,2,28079,150146131,true,false,false
41894,9,3,2086614809,746940,46,SOBEX (easily pingable),5,23995,653778110,true,false,false
43484,1,4,1587240622,344656,47,Celer,8,17081,628438110,true,false,false
46127,8,5,1001209933,440571,48,Froggo,1,20130,89369284,true,false,false
44341,0,3,1001189893,219455,49,consuela,2,4582,5185335,true,false,false
20887,7,5,1001067960,409285,50,General Consensus,2,16816,333476812,true,false,false
38589,0,2,1001015144,157162,51,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,7112,100946265,true,false,false
43301,0,5,1000979220,276759,52,\rGeneral  General Consensus,0,14525,343160379,true,false,false
30,0,3,1000735102,152163,53,Lynz,6,2377,0,false,false,false
37334,7,4,857468754,366134,54,SaxyLady - \uD83C\uDFB7\uD83C\uDFB6\uD83C\uDF99️,2,12802,384943995,false,false,false
37644,8,5,800308294,374954,55,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,9659,495624786,true,false,false
41176,8,5,800191951,376947,56,Oligor,1,13041,684919265,true,false,false
1328,6,5,800130434,258778,57,Lurker,3,654404,119030199,false,false,false

ladder 9
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
44340,5,5,81944213087,3438125,1,whine,0,142533,18525765113,true,false,false
38709,9,6,81941137746,5299345,2,lila uwu,0,79444,623153898,true,false,false
38992,5,6,81939804052,3563232,3,Broken Mouse,0,178321,11443521655,true,false,false
46146,8,5,81937828445,3503378,4,ev,0,96245,6395912226,true,false,false
2970,8,6,81937425843,3706797,5,Tettvial,0,135361,10407286210,true,false,false
39781,8,6,81933715352,3543687,6,Gottlieb,0,135426,5027524581,true,false,false
46268,0,4,81933118555,1395668,7,BMOs Grape Archive,1,44473,0,false,false,false
40959,8,5,7667156331,1811723,8,Varlane,0,112573,94908673,true,false,false
42221,5,5,7666808011,2027067,9,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,122287,4999053071,true,false,false
46454,7,5,7664977233,1671767,10,tep,0,48359,137065923,true,false,false
1757,0,1,7663566807,651114,11,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,63262,37087768,false,false,false
40770,0,3,6393842878,1112026,12,Ponchan,4,77958,3749710947,true,false,false
1802,2,5,6392822429,1485555,13,Sophie,5,174512,6761116282,true,false,false
40558,8,5,6391570738,1742392,14,Sample,0,52605,1316988845,true,false,false
46296,7,5,6390306630,1540144,15,Grapes is,1,63098,3020131882,true,false,false
41636,8,5,6389807463,1802198,16,\uD83D\uDC18 Heph \uD83D\uDCA6,11,159233,15304009842,true,false,false
40882,6,5,6389008572,1464549,17,To the \uD83C\uDF11,3,45186,612063179,true,false,false
44448,8,5,6388162648,1521007,18,Mystery Guest #44448,4,131153,10104430480,true,false,false
42150,6,5,6387126416,1412402,19,Nesyn,13,53763,4245307931,true,false,false
46265,8,4,6386190745,1420229,20,mino,1,109256,3126080335,true,false,false
46023,8,5,6385646150,1430473,21,aga,3,106366,9633448088,true,false,false
44803,7,4,6384313167,1404642,22,snas,0,57128,3071330553,true,false,false
40390,3,5,6383394877,1320392,23,Merioch,2,50573,970634876,true,false,false
41484,0,1,6382161478,481338,24,Mys T. Guest,0,66633,8728036,false,false,false
41068,0,5,5258948296,1135162,25,Boozle,8,75028,2000914263,true,false,false
44898,5,4,5258403777,1094930,26,Lukenzo is graping,2,22284,205147605,true,false,false
3368,8,6,5257947107,1402727,27,Umm,0,73437,3294877496,true,false,false
2361,8,5,5256821521,1498741,28,LetoTheSpy,0,18953,275122944,true,false,false
6969,6,5,5256734122,1182629,29,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,26390,688765074,true,false,false
37334,0,6,5256099918,1076636,30,SaxyLady - \uD83C\uDFB7\uD83C\uDFB6\uD83C\uDF99️,2,14518,128558599,true,false,false
38102,9,6,5255792037,1496091,31,Bender,13,56525,420982721,true,false,false
43978,8,6,5254901951,1491034,32,MobileChecker,3,30034,1144927874,true,false,false
2546,6,5,5254146357,1078203,33,Myst,0,25656,255815928,true,false,false
2213,5,4,5253682372,935116,34,eta / Pancakes \uD83E\uDD5E,2,31579,1329168900,true,false,false
39127,0,5,5252760503,874441,35,blid,4,27882,379848332,false,false,false
37916,8,5,4938537377,1190883,36,Gianteater Ant \uD83D\uDC1C,3,39004,467315968,true,false,false
46400,0,1,4938478075,322946,37,Puffy3180,0,12351,0,true,false,false
2863,8,5,4759375504,1125768,38,Clu,10,39178,1333186617,true,false,false
40547,0,3,4758307090,583684,39,dero,4,31389,1827537652,true,false,false
46435,3,4,4757846066,759772,40,Tupis,0,15465,266624590,true,false,false
42379,9,5,4472494269,1302414,41,Logiar,2,39333,436956050,true,false,false
44341,2,5,4472298554,771187,42,consuela,2,11266,281666437,true,false,false
38589,7,5,4471593838,934810,43,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,13094,124975590,true,false,false
37644,8,5,4471538113,919802,44,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,13230,971156485,true,false,false
41176,6,4,4471195252,692071,45,Oligor,1,14436,1282241415,true,false,false
40360,5,3,4470988079,560666,46,Ladders,0,18925,248340453,true,false,false
43301,8,5,4470747496,806553,47,\rGeneral  General Consensus,0,23252,39684644,false,false,false
20887,8,5,3560316464,787713,48,General Consensus,2,21055,910964613,true,false,false
41894,8,4,3559816398,620267,49,SOBEX (easily pingable),5,31702,358923421,false,false,false
43484,0,4,3244738175,298531,50,Celer,8,28345,1298692445,true,false,false
46127,8,5,3244601412,357576,51,Froggo,1,32489,0,false,false,false
30,8,5,1871197010,415780,52,Lynz,6,4909,47805816,false,false,false
1328,8,5,900028534,366980,53,Lurker,3,563651,236942758,true,false,false
37772,0,3,867558133,524616,54,Orns,2,90646,299185493,false,true,false
45039,8,5,212074281,640441,55,Don Teemo,0,100651,316257960,true,true,false

ladder 10
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
2970,6,6,168485487875,6062017,1,Tettvial,0,169149,25611259780,true,false,false
46146,10,6,168483700997,7560784,2,ev,0,136372,3230773446,true,false,false
39781,9,5,168476993156,5632487,3,Gottlieb,0,157656,728456345,true,false,false
46268,8,5,168472821179,5580915,4,BMOs Grape Archive,1,105807,0,true,false,false
38709,5,6,162469684333,7382322,5,lila uwu,0,91309,7343995564,true,true,false
40959,3,5,154658756133,4336149,6,Varlane,0,144893,0,true,false,false
46454,4,5,153740089264,4392453,7,tep,0,64641,2806325804,true,false,false
40770,8,5,153739061761,4710367,8,Ponchan,4,92469,0,true,false,false
37334,0,4,116498103067,3781427,9,SaxyLady - \uD83C\uDFB7\uD83C\uDFB6\uD83C\uDF99️,2,38953,1738965631,false,true,false
38992,8,6,72880166934,7211361,10,Broken Mouse,0,232012,2622011711,true,true,false
46435,0,7,71316369729,6923121,11,Tupis,0,25251,285367633,false,true,false
42221,8,5,39730366063,3831035,12,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,132958,8125273929,true,false,false
1757,5,5,39727294882,3080423,13,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,76687,1763147494,true,false,false
40882,7,5,39725094570,3161070,14,To the \uD83C\uDF11,3,58644,32216223,true,false,false
1802,0,5,39724873367,2575894,15,Sophie,5,205042,13499345250,true,false,false
40558,2,5,38047685414,2675155,16,Sample,0,57157,3115217141,true,false,false
46296,9,6,38046107755,3971799,17,Grapes is,1,74748,135324240,true,false,false
44803,5,5,38043398861,3468307,18,snas,0,81491,7602408395,true,false,false
3368,5,5,38040841571,2654409,19,Umm,0,85971,8509020827,true,false,false
42379,10,6,38038321188,5638129,20,Logiar,2,42674,115531249,false,false,false
41636,9,5,34295456007,2997940,21,\uD83D\uDC18 Heph \uD83D\uDCA6,11,170592,19108687833,true,false,false
42150,6,5,34294125352,2531819,22,Nesyn,13,63798,6096581198,true,false,false
44898,6,5,34292782147,2457979,23,Lukenzo is graping,2,24727,590609854,true,false,false
44448,8,5,34291425902,2596481,24,Mystery Guest #44448,4,141111,13396436720,true,false,false
46265,7,5,33833870308,2371709,25,mino,1,119715,2858487782,true,false,false
46023,9,5,33833613811,2749052,26,aga,3,110783,12416656833,true,false,false
2863,8,4,28447936039,2910523,27,Clu,10,46800,956452130,true,false,false
41068,6,5,28446135036,2136845,28,Boozle,8,97787,5623775833,true,false,false
40360,0,6,28445737572,1688608,29,Ladders,0,23131,0,false,false,false
40390,9,6,24708493751,2764291,30,Merioch,2,59756,2876874187,true,false,false
44340,0,1,20692756310,1211626,31,whine,0,160305,23361351651,false,true,false
41484,0,4,14945628500,1098572,32,Mys T. Guest,0,68656,338322304,true,false,false
39127,0,5,14944726994,1185964,33,blid,4,32683,1663773413,true,false,false
43978,5,5,12217407548,1256614,34,MobileChecker,3,35724,2174544897,true,false,false
41894,8,5,12216348997,2106960,35,SOBEX (easily pingable),5,35096,18138690,false,false,false
2213,6,4,7423316671,903424,36,eta / Pancakes \uD83E\uDD5E,2,36858,2431797868,true,false,false
2361,5,5,6337140689,1032540,37,LetoTheSpy,0,21155,227191982,true,false,false
6969,7,4,5966654938,924716,38,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,28452,1116419817,true,false,false
46400,8,5,5793453597,1307873,39,Puffy3180,0,16014,279287047,true,false,false
38102,6,5,3243949432,841615,40,Bender,13,74222,59666147,true,false,false
40547,0,4,3243380336,565485,41,dero,4,32456,2576113187,true,false,false
30,7,5,3243022317,1002583,42,Lynz,6,6239,28393011,true,false,false
2546,5,3,3242601115,544307,43,Myst,0,26767,112794850,true,false,false
46127,7,5,3242367424,839520,44,Froggo,1,35089,355737814,true,false,false
20887,5,5,3241531896,651593,45,General Consensus,2,22155,1594776917,true,false,false
43484,6,5,3241051128,683515,46,Celer,8,36438,2399197141,true,false,false
41176,6,5,3240767752,731153,47,Oligor,1,17482,165604940,false,false,false
37916,6,4,2828626404,530253,48,Gianteater Ant \uD83D\uDC1C,3,42435,929384202,true,false,false
43301,0,5,2828554829,357566,49,\rGeneral  General Consensus,0,23664,0,false,false,false
44341,5,4,2537187167,414385,50,consuela,2,14051,14443813,false,false,false
38589,6,4,2187442931,406382,51,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,15168,283348468,false,false,false
37644,7,4,1380621012,346600,52,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,13341,1100747963,true,false,false
1328,6,4,1000016125,169217,53,Lurker,3,426966,337954356,true,false,false

ladder 11
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
39781,8,5,177906389413,4660151,1,Gottlieb,0,172200,10946587523,true,false,false
46268,9,6,177903131330,5412689,2,BMOs Grape Archive,1,136514,9310052889,true,false,false
43301,0,6,177900232542,7362749,3,\rGeneral  General Consensus,0,29848,0,false,false,false
2970,6,4,19781380520,2106386,4,Tettvial,0,188742,29026727087,false,true,false
40959,7,5,15346779277,2247616,5,Varlane,0,161152,2289918737,true,false,false
46454,7,5,15344881466,2150432,6,tep,0,91095,0,true,false,false
40770,6,5,14921413277,2067007,7,Ponchan,4,106172,189252999,true,false,false
42221,8,5,14920794910,2910402,8,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,167829,349446223,true,false,false
40558,3,5,14919710969,1870598,9,Sample,0,78518,5411865757,true,false,false
1802,4,5,14919012558,2233080,10,Sophie,5,222963,19028739825,true,false,false
1757,5,5,14504713512,1861187,11,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,89567,237423692,true,false,false
46296,8,5,14503795181,2283175,12,Grapes is,1,86387,2074837747,true,false,false
44898,6,4,14503210885,1619425,13,Lukenzo is graping,2,31631,1959296979,true,false,false
40882,6,5,14502408682,1835973,14,To the \uD83C\uDF11,3,60804,937215414,true,false,false
46265,7,5,14501811777,1833231,15,mino,1,137461,9005548696,true,false,false
44803,5,5,14501587543,1962864,16,snas,0,93818,9528260027,true,false,false
44448,3,1,14501358871,621958,17,Mystery Guest #44448,4,144421,18743398349,true,false,false
2361,5,4,14500860763,1464592,18,LetoTheSpy,0,36271,717315095,true,false,false
3368,8,5,14499644458,2024591,19,Umm,0,92974,10408954547,true,false,false
41068,8,5,14498976816,1908056,20,Boozle,8,112720,10212275673,true,false,false
41636,1,5,14498843836,1295997,21,\uD83D\uDC18 Heph \uD83D\uDCA6,11,181865,23438022243,true,false,false
42150,1,5,14497827518,1232447,22,Nesyn,13,70154,7909761412,true,false,false
46146,0,1,9527111009,793288,23,ev,0,145036,6311967231,false,true,false
42379,8,5,8047357414,1510044,24,Logiar,2,45751,351239058,true,false,false
46023,8,5,8045853362,1470628,25,aga,3,116501,15694195906,true,false,false
2863,2,2,8045205748,726694,26,Clu,10,58170,2730565278,true,false,false
6969,4,4,8045099465,980094,27,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,34530,583799102,true,false,false
41484,7,5,6101634271,1243466,28,Mys T. Guest,0,95397,51444328,true,false,false
40390,8,5,6101117733,1324013,29,Merioch,2,66298,3909142333,true,false,false
40360,7,5,6099808949,1037315,30,Ladders,0,24677,224091945,true,false,false
39127,0,1,5830172679,355118,31,blid,4,42247,8306034,false,false,false
43978,0,1,5818918452,339912,32,MobileChecker,3,51228,0,false,false,false
41894,1,4,5703387260,742216,33,SOBEX (easily pingable),5,45435,1012644341,true,false,false
38102,1,1,4595219064,280048,34,Bender,13,81149,4685249,false,false,false
2546,0,1,3918240268,206702,35,Myst,0,22688,13992328,true,false,false
40547,0,1,3569884254,207463,36,dero,4,34889,102967795,false,false,false
2213,4,4,3277101726,664060,37,eta / Pancakes \uD83E\uDD5E,2,40111,1529119,true,false,false
20887,3,4,3276493937,580286,38,General Consensus,2,26395,2306352325,true,false,false
46400,6,4,3227895989,645212,39,Puffy3180,0,19918,201213023,true,false,false
44341,7,5,2954196636,690551,40,consuela,2,15218,139421134,true,false,false
43484,6,4,2954191412,527152,41,Celer,8,46083,3225253134,false,false,false
37916,0,2,2936946362,213794,42,Gianteater Ant \uD83D\uDC1C,3,42454,1698550734,false,false,false
46127,7,5,2922085051,604089,43,Froggo,1,48693,1097937354,true,false,false
30,5,4,2921826072,504343,44,Lynz,6,9562,0,false,false,false
41176,7,4,1156991577,360413,45,Oligor,1,15894,350181271,true,false,false
37644,7,4,1119992511,369930,46,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,13364,1236875134,false,false,false
38589,7,4,1105538355,168448,47,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,15178,421372355,false,false,false
1328,7,4,1100224008,330763,48,Lurker,3,499143,505652421,true,false,false

ladder 12
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
20887,0,6,35108018289,4100739,1,General Consensus,2,39130,2651,true,false,false
43301,8,5,16844355774,3370950,2,\rGeneral  General Consensus,0,67470,0,true,false,false
40959,1,3,16565343677,1648016,3,Varlane,0,167121,270280988,true,false,false
40770,7,5,16564695734,2386431,4,Ponchan,4,152546,5060811755,true,false,false
46454,7,5,16562568308,2333407,5,tep,0,102087,388734244,true,false,false
40558,4,4,16561652729,1938058,6,Sample,0,95721,1435987215,true,false,false
46296,6,3,16560607843,2315144,7,Grapes is,1,132481,7059356168,true,false,false
42221,0,4,16559529299,1719240,8,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,180500,3307133460,true,false,false
44898,5,3,16558721662,1619385,9,Lukenzo is graping,2,40267,3352553191,true,false,false
44803,0,1,16557355706,746595,10,snas,0,93345,67381983,true,false,false
1802,4,5,16556747778,2199957,11,Sophie,5,241357,23513585284,true,false,false
40882,8,5,16554559156,2206919,12,To the \uD83C\uDF11,3,64152,884108570,true,false,false
1757,6,4,16552490763,1761840,13,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,98223,1062916042,true,false,false
44448,8,4,16552364798,2035742,14,Mystery Guest #44448,4,163055,23601893354,true,false,false
2863,5,5,16550408030,2057918,15,Clu,10,64472,5618250370,true,false,false
46265,7,5,16550116621,1916790,16,mino,1,146995,2673612068,true,false,false
41636,2,5,16548709546,1628048,17,\uD83D\uDC18 Heph \uD83D\uDCA6,11,189170,30106711236,true,false,false
42150,6,5,16548198179,1912653,18,Nesyn,13,76931,10532352361,true,false,false
41068,8,5,16547152083,2089183,19,Boozle,8,120842,13983912337,true,false,false
2361,3,2,16546835317,931827,20,LetoTheSpy,0,39043,1834252729,true,false,false
2213,9,5,16546657235,4939446,21,eta / Pancakes \uD83E\uDD5E,2,44390,153518428,true,false,false
6969,0,5,16542079618,1183990,22,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,40959,797392029,true,false,false
3368,0,4,16541856029,965193,23,Umm,0,96266,12809146611,true,false,false
46023,8,5,16541431948,1644454,24,aga,3,130324,19388924207,true,false,false
42379,7,5,16539934897,1459445,25,Logiar,2,57472,908773899,true,false,false
46268,6,4,14022114568,2092010,26,BMOs Grape Archive,1,172855,14105973914,true,true,false
39781,5,3,11883890014,1623135,27,Gottlieb,0,172737,2308127147,true,true,false
40547,0,3,6740639780,619476,28,dero,4,47583,810935868,true,false,false
40360,7,5,6740580699,1095705,29,Ladders,0,36535,985324550,true,false,false
40390,7,5,6740468623,1440589,30,Merioch,2,89042,5789275861,true,false,false
41484,0,4,6740307674,663057,31,Mys T. Guest,0,104679,2197915752,true,false,false
38102,1,5,5390189775,788414,32,Bender,13,101854,170071064,true,false,false
30,0,1,5389746420,179716,33,Lynz,6,9562,28944027,false,false,false
37644,7,5,4826423396,1064478,34,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,13000,197644596,true,false,false
39127,5,4,4826033542,734689,35,blid,4,46326,670587459,true,false,false
43978,7,4,4825577278,831289,36,MobileChecker,3,57210,1066456031,true,false,false
41894,7,4,4754725720,782561,37,SOBEX (easily pingable),5,59299,2192904078,true,false,false
41176,6,5,4028835289,723409,38,Oligor,1,16902,287812930,true,false,false
38589,6,4,4028342779,544479,39,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,17801,105820,false,false,false
46127,0,4,1689065661,336376,40,Froggo,1,51814,2555021759,true,false,false
44341,0,1,1688981369,132836,41,consuela,2,10218,462063670,true,false,false
43484,0,3,1669323183,271335,42,Celer,8,51761,4374060778,true,false,false
37916,4,4,1573488024,446603,43,Gianteater Ant \uD83D\uDC1C,3,42366,2718646516,true,false,false
2546,0,3,1573282178,241305,44,Myst,0,26853,299974922,true,false,false
46400,3,2,1573181271,233610,45,Puffy3180,0,16225,455153385,true,false,false
1328,8,4,1200199975,331932,46,Lurker,3,400052,663543500,true,false,false

ladder 13
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
43301,8,5,9371936398,2238030,1,\rGeneral  General Consensus,0,101656,1405182523,true,false,false
40558,3,2,9370372800,1018887,2,Sample,0,114124,5446197560,true,false,false
40959,7,4,9369727533,1545281,3,Varlane,0,180203,2263043813,true,false,false
40770,6,4,9368861190,1482090,4,Ponchan,4,154477,6799089514,true,false,false
46454,6,4,9367724778,1470138,5,tep,0,120755,1980812480,true,false,false
46296,6,4,9367089568,2385505,6,Grapes is,1,167105,11578830223,true,false,false
44898,8,4,9365216979,1654396,7,Lukenzo is graping,2,48028,4711188627,true,false,false
42221,6,4,9365087711,1404332,8,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,206622,8356209388,true,false,false
6969,6,4,9364184813,1394411,9,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,58713,1054415323,true,false,false
40882,0,1,9364134260,531870,10,To the \uD83C\uDF11,3,72969,39338542,false,false,false
